50,14,111,SpineBase,-1.731784,-0.0238483,3.061956
50,14,111,SpineMid,-1.752272,0.3099152,3.05884
50,14,111,Neck,-1.763708,0.6357501,3.04404
50,14,111,Head,-1.73477,0.7674451,3.071006
50,14,111,ShoulderLeft,-1.795025,0.4919339,2.92084
50,14,111,ElbowLeft,-1.84829,0.2371583,2.865316
50,14,111,WristLeft,-1.846764,-0.04055708,2.853174
50,14,111,HandLeft,-1.838587,-0.1020797,2.86469
50,14,111,ShoulderRight,-1.676974,0.4760296,3.200269
50,14,111,ElbowRight,-1.649098,0.2843627,3.289803
50,14,111,WristRight,-1.607504,0.04412623,3.235835
50,14,111,HandRight,-1.622841,-0.04974703,3.237779
50,14,111,HipLeft,-1.73826,-0.01616301,2.975286
50,14,111,KneeLeft,-1.786168,-0.4311521,2.98396
50,14,111,AnkleLeft,-1.825191,-0.7772156,3.007366
50,14,111,FootLeft,-1.706189,-0.818004,2.934072
50,14,111,HipRight,-1.685529,-0.03086832,3.078421
50,14,111,KneeRight,-1.707793,-0.4254802,3.09394
50,14,111,AnkleRight,-1.775667,-0.7819406,3.069953
50,14,111,FootRight,-1.657359,-0.8227454,2.996244
50,14,111,SpineShoulder,-1.7623,0.5554458,3.049897
50,14,111,HandTipLeft,-1.822601,-0.1995948,2.872901
50,14,111,ThumbLeft,-1.782744,-0.0807467,2.851333
50,14,111,HandTipRight,-1.618946,-0.04936138,3.221189
50,14,111,ThumbRight,-1.614604,-0.04999628,3.201615
50,14,142,SpineBase,-1.730422,-0.02353345,3.06301
50,14,142,SpineMid,-1.749451,0.310203,3.059732
50,14,142,Neck,-1.759834,0.6358566,3.044552
50,14,142,Head,-1.731356,0.76754,3.071857
50,14,142,ShoulderLeft,-1.792647,0.4914029,2.920397
50,14,142,ElbowLeft,-1.845751,0.2350926,2.866245
50,14,142,WristLeft,-1.846684,-0.03980387,2.853513
50,14,142,HandLeft,-1.836873,-0.09959207,2.861876
50,14,142,ShoulderRight,-1.673596,0.4773617,3.201316
50,14,143,ElbowRight,-1.647842,0.2843773,3.28886
50,14,143,WristRight,-1.60583,0.04473366,3.23514
50,14,143,HandRight,-1.621709,-0.04904906,3.237031
50,14,143,HipLeft,-1.736703,-0.01599792,2.976646
50,14,143,KneeLeft,-1.784626,-0.4304698,2.98278
50,14,143,AnkleLeft,-1.825222,-0.7776086,3.007546
50,14,143,FootLeft,-1.706345,-0.8184866,2.934065
50,14,143,HipRight,-1.684407,-0.03045793,3.079221
50,14,143,KneeRight,-1.708382,-0.4254155,3.096061
50,14,143,AnkleRight,-1.77571,-0.7816747,3.07076
50,14,143,FootRight,-1.657528,-0.8225771,2.99686
50,14,143,SpineShoulder,-1.758626,0.5556064,3.05052
50,14,143,HandTipLeft,-1.85448,-0.171695,2.863499
50,14,143,ThumbLeft,-1.794185,-0.1280682,2.860834
50,14,143,HandTipRight,-1.617816,-0.04866553,3.22044
50,14,143,ThumbRight,-1.613879,-0.04936631,3.201284
50,14,175,SpineBase,-1.728832,-0.02303119,3.063653
50,14,175,SpineMid,-1.745535,0.310429,3.059812
50,14,175,Neck,-1.753363,0.6354284,3.043642
50,14,176,Head,-1.723711,0.7662917,3.071323
50,14,176,ShoulderLeft,-1.78841,0.4922523,2.919364
50,14,176,ElbowLeft,-1.843992,0.23491,2.866752
50,14,176,WristLeft,-1.845994,-0.04052774,2.854171
50,14,176,HandLeft,-1.833997,-0.1013112,2.860162
50,14,176,ShoulderRight,-1.670583,0.4795709,3.200468
50,14,176,ElbowRight,-1.644124,0.2838152,3.282786
50,14,176,WristRight,-1.596349,0.05263001,3.1071
50,14,176,HandRight,-1.603841,-0.04307289,3.079278
50,14,176,HipLeft,-1.734388,-0.01551104,2.978679
50,14,176,KneeLeft,-1.782881,-0.4290677,2.980658
50,14,176,AnkleLeft,-1.825285,-0.775695,3.008302
50,14,176,FootLeft,-1.706366,-0.8167948,2.935164
50,14,176,HipRight,-1.683216,-0.02992465,3.079008
50,14,176,KneeRight,-1.707451,-0.4231136,3.098082
50,14,176,AnkleRight,-1.776027,-0.7808754,3.07124
50,14,176,FootRight,-1.778914,-0.8570511,2.989142
50,14,176,SpineShoulder,-1.752796,0.5553708,3.049893
50,14,176,HandTipLeft,-1.851164,-0.1796118,2.86484
50,14,176,ThumbLeft,-1.801159,-0.129701,2.873
50,14,176,HandTipRight,-1.622776,-0.1048166,3.040139
50,14,176,ThumbRight,-1.593076,-0.00744182,3.019143
50,14,211,SpineBase,-1.72639,-0.02289718,3.063838
50,14,211,SpineMid,-1.740935,0.3105226,3.059885
50,14,211,Neck,-1.747344,0.63551,3.043775
50,14,211,Head,-1.717421,0.7676633,3.072801
50,14,211,ShoulderLeft,-1.784305,0.492846,2.918078
50,14,211,ElbowLeft,-1.83662,0.2352775,2.866848
50,14,211,WristLeft,-1.839013,-0.04186468,2.853336
50,14,211,HandLeft,-1.827026,-0.1036401,2.859744
50,14,211,ShoulderRight,-1.667336,0.478655,3.198794
50,14,211,ElbowRight,-1.64107,0.2838729,3.282977
50,14,211,WristRight,-1.595456,0.05352098,3.108165
50,14,211,HandRight,-1.600235,-0.04028644,3.077832
50,14,211,HipLeft,-1.732034,-0.01550956,2.979249
50,14,211,KneeLeft,-1.781445,-0.4286688,2.979388
50,14,211,AnkleLeft,-1.82521,-0.7752766,3.008606
