58,52,278,SpineBase,-1.81706,-0.1218037,2.930495
58,52,278,SpineMid,-1.831049,0.1974069,2.916262
58,52,278,Neck,-1.837925,0.5098572,2.891324
58,52,278,Head,-1.787126,0.6181887,2.924484
58,52,278,ShoulderLeft,-1.862634,0.3816342,2.809093
58,52,278,ElbowLeft,-1.868617,0.1046087,2.747955
58,52,278,WristLeft,-1.829909,0.3865797,2.80803
58,52,278,HandLeft,-1.831565,0.4239222,2.827346
58,52,278,ShoulderRight,-1.777806,0.3450794,3.028979
58,52,278,ElbowRight,-1.738453,0.05160306,2.994606
58,52,278,WristRight,-1.715069,-0.1613903,3.018926
58,52,278,HandRight,-1.711147,-0.2213154,3.007744
58,52,278,HipLeft,-1.821419,-0.1129309,2.84414
58,52,278,KneeLeft,-1.848862,-0.391135,2.758478
58,52,278,AnkleLeft,-1.911317,-0.7748617,2.679449
58,52,278,FootLeft,-1.7957,-0.8132775,2.615522
58,52,278,HipRight,-1.771986,-0.1274765,2.952848
58,52,278,KneeRight,-1.786141,-0.3911855,2.954319
58,52,278,AnkleRight,-1.91858,-0.7604221,2.954112
58,52,278,FootRight,-1.804193,-0.7995172,2.889162
58,52,278,SpineShoulder,-1.837215,0.4326307,2.899739
58,52,278,HandTipLeft,-1.831,0.5014834,2.859095
58,52,278,ThumbLeft,-1.855952,0.4333808,2.772133
58,52,278,HandTipRight,-1.716681,-0.2855688,3.010264
58,52,278,ThumbRight,-1.702469,-0.2264304,2.947813
58,52,308,SpineBase,-1.815878,-0.1222214,2.931135
58,52,308,SpineMid,-1.828796,0.1966538,2.917221
58,52,308,Neck,-1.834152,0.5085114,2.892622
58,52,308,Head,-1.786344,0.6172277,2.924793
58,52,308,ShoulderLeft,-1.859982,0.3801346,2.809874
58,52,308,ElbowLeft,-1.869298,0.1033539,2.748247
58,52,308,WristLeft,-1.830588,0.3853297,2.808324
58,52,308,HandLeft,-1.824915,0.4200205,2.822762
58,52,308,ShoulderRight,-1.774614,0.3429785,3.037159
58,52,308,ElbowRight,-1.728483,0.05032721,3.002506
58,52,308,WristRight,-1.716259,-0.1636718,3.024165
58,52,308,HandRight,-1.711086,-0.2226204,3.012455
58,52,308,HipLeft,-1.819571,-0.1130776,2.844829
58,52,308,KneeLeft,-1.845121,-0.3972051,2.759776
58,52,308,AnkleLeft,-1.902867,-0.7767977,2.683711
58,52,308,FootLeft,-1.787101,-0.815285,2.620525
58,52,308,HipRight,-1.771361,-0.1281411,2.953263
58,52,308,KneeRight,-1.785972,-0.3918129,2.954498
58,52,308,AnkleRight,-1.917566,-0.7602706,2.954175
58,52,308,FootRight,-1.802949,-0.7994614,2.890017
58,52,308,SpineShoulder,-1.834035,0.431516,2.900876
58,52,308,HandTipLeft,-1.831002,0.5049387,2.851111
58,52,308,ThumbLeft,-1.843255,0.4317737,2.770429
58,52,308,HandTipRight,-1.714203,-0.2852377,3.010757
58,52,308,ThumbRight,-1.70742,-0.2126063,2.958667
58,52,342,SpineBase,-1.814534,-0.123313,2.932642
58,52,342,SpineMid,-1.826371,0.1967537,2.919946
58,52,342,Neck,-1.830067,0.5105154,2.897289
58,52,342,Head,-1.785897,0.6190829,2.927076
58,52,342,ShoulderLeft,-1.85697,0.3785541,2.811602
58,52,342,ElbowLeft,-1.869922,0.1020105,2.749257
58,52,342,WristLeft,-1.831211,0.3839911,2.809333
58,52,342,HandLeft,-1.823923,0.4229915,2.826804
58,52,342,ShoulderRight,-1.773372,0.3417905,3.039308
58,52,342,ElbowRight,-1.728144,0.04885573,3.007534
58,52,342,WristRight,-1.71664,-0.1654214,3.027402
58,52,342,HandRight,-1.709714,-0.226663,3.016251
58,52,342,HipLeft,-1.818169,-0.1135225,2.845169
58,52,342,KneeLeft,-1.841836,-0.3989139,2.76037
58,52,342,AnkleLeft,-1.896733,-0.7781929,2.684987
58,52,342,FootLeft,-1.780828,-0.8167427,2.622439
58,52,342,HipRight,-1.770237,-0.1304503,2.956424
58,52,342,KneeRight,-1.789101,-0.3944138,2.950634
58,52,342,AnkleRight,-1.917541,-0.7594219,2.954485
58,52,342,FootRight,-1.902531,-0.8411244,2.894823
58,52,342,SpineShoulder,-1.830481,0.4329565,2.904932
58,52,342,HandTipLeft,-1.826803,0.500612,2.850629
58,52,342,ThumbLeft,-1.852791,0.4348715,2.7724
58,52,342,HandTipRight,-1.707396,-0.284643,3.013873
58,52,342,ThumbRight,-1.704626,-0.222764,2.953181
58,52,377,SpineBase,-1.813686,-0.1255125,2.933577
58,52,377,SpineMid,-1.824015,0.1956661,2.921094
58,52,377,Neck,-1.825326,0.5104019,2.898695
58,52,377,Head,-1.783127,0.6185096,2.92695
58,52,377,ShoulderLeft,-1.85243,0.3757273,2.812474
58,52,377,ElbowLeft,-1.870871,0.1027846,2.749985
58,52,377,WristLeft,-1.832158,0.3847615,2.810062
58,52,377,HandLeft,-1.822863,0.4191551,2.822209
58,52,377,ShoulderRight,-1.770319,0.3381673,3.039688
58,52,377,ElbowRight,-1.726865,0.04490883,3.010309
58,52,377,WristRight,-1.719782,-0.1678972,3.03919
58,52,377,HandRight,-1.707536,-0.2372826,3.017577
58,52,377,HipLeft,-1.81725,-0.115015,2.845927
58,52,377,KneeLeft,-1.837191,-0.4023949,2.760252
58,52,377,AnkleLeft,-1.886616,-0.7808626,2.684294
58,52,377,FootLeft,-1.770715,-0.8195373,2.622165
58,52,377,HipRight,-1.769636,-0.1333213,2.95713
58,52,377,KneeRight,-1.78886,-0.397202,2.951253
58,52,377,AnkleRight,-1.917162,-0.7600111,2.954727
58,52,377,FootRight,-1.901234,-0.8410245,2.892898
58,52,377,SpineShoulder,-1.826448,0.4325865,2.906281
58,52,377,HandTipLeft,-1.822123,0.500756,2.845027
58,52,377,ThumbLeft,-1.83829,0.4161907,2.76575
58,52,377,HandTipRight,-1.708085,-0.2879114,3.022579
58,52,377,ThumbRight,-1.706204,-0.2496814,2.963273
58,52,410,SpineBase,-1.812905,-0.1249685,2.933988
58,52,410,SpineMid,-1.822825,0.1952633,2.922276
58,52,410,Neck,-1.823816,0.5079604,2.901138
58,52,410,Head,-1.782331,0.6187441,2.928224
58,52,410,ShoulderLeft,-1.857599,0.378271,2.810019
58,52,410,ElbowLeft,-1.871015,0.1011228,2.750875
58,52,410,WristLeft,-1.832303,0.3831059,2.810951
58,52,410,HandLeft,-1.824306,0.4167201,2.822227
58,52,410,ShoulderRight,-1.768299,0.3379595,3.040266
58,52,410,ElbowRight,-1.725685,0.04450741,3.013073
58,52,410,WristRight,-1.720061,-0.1684452,3.041148
58,52,410,HandRight,-1.709404,-0.23211,3.028749
58,52,410,HipLeft,-1.817186,-0.1148125,2.846069
58,52,410,KneeLeft,-1.832636,-0.4092525,2.762573
58,52,410,AnkleLeft,-1.874426,-0.7835519,2.691638
58,52,410,FootLeft,-1.759403,-0.82217,2.627276
58,52,410,HipRight,-1.767464,-0.1322527,2.957697
58,52,410,KneeRight,-1.780789,-0.3955389,2.962219
58,52,410,AnkleRight,-1.905042,-0.7145662,2.958454
58,52,410,FootRight,-1.790965,-0.7544322,2.893127
58,52,410,SpineShoulder,-1.824994,0.4308356,2.90834
58,52,410,HandTipLeft,-1.834759,0.5009821,2.859784
58,52,410,ThumbLeft,-1.841558,0.4372197,2.7744
58,52,410,HandTipRight,-1.712835,-0.2884564,3.026459
58,52,410,ThumbRight,-1.702739,-0.2291625,2.965
58,52,444,SpineBase,-1.812063,-0.1244237,2.936146
58,52,444,SpineMid,-1.821958,0.1955262,2.924061
58,52,444,Neck,-1.823381,0.5080215,2.902063
58,52,444,Head,-1.780649,0.6187277,2.928457
58,52,444,ShoulderLeft,-1.855583,0.3778158,2.810904
58,52,444,ElbowLeft,-1.871108,0.1000526,2.751451
58,52,444,WristLeft,-1.832397,0.3820397,2.811527
58,52,444,HandLeft,-1.823675,0.4166471,2.827127
58,52,444,ShoulderRight,-1.765263,0.3390451,3.042537
58,52,444,ElbowRight,-1.723455,0.04560273,3.012985
58,52,444,WristRight,-1.724454,-0.1626462,3.060531
58,52,444,HandRight,-1.709318,-0.2287592,3.032987
58,52,444,HipLeft,-1.816527,-0.1144991,2.847916
58,52,444,KneeLeft,-1.826028,-0.4138389,2.760776
58,52,444,AnkleLeft,-1.932774,-0.7601825,2.799471
58,52,444,FootLeft,-1.908925,-0.8328276,2.823744
58,52,444,HipRight,-1.766739,-0.1315567,2.959691
58,52,444,KneeRight,-1.779139,-0.3949314,2.964493
58,52,444,AnkleRight,-1.91147,-0.7662655,2.954538
58,52,444,FootRight,-1.901398,-0.8417915,2.881121
58,52,444,SpineShoulder,-1.824437,0.4309345,2.909493
58,52,444,HandTipLeft,-1.821901,0.4999896,2.864719
58,52,444,ThumbLeft,-1.837845,0.4232451,2.767942
58,52,444,HandTipRight,-1.710153,-0.2897332,3.02574
58,52,444,ThumbRight,-1.704179,-0.218136,2.9804
58,52,476,SpineBase,-1.811636,-0.1240325,2.936591
58,52,476,SpineMid,-1.820213,0.1956695,2.925106
58,52,476,Neck,-1.81998,0.5075852,2.903603
58,52,476,Head,-1.776162,0.619392,2.928211
58,52,476,ShoulderLeft,-1.854109,0.3780355,2.811138
58,52,476,ElbowLeft,-1.871216,0.09785599,2.751905
58,52,476,WristLeft,-1.832506,0.3798517,2.811982
58,52,476,HandLeft,-1.818105,0.4184368,2.820557
58,52,476,ShoulderRight,-1.760817,0.3390721,3.043733
58,52,476,ElbowRight,-1.71962,0.04561615,3.013093
58,52,476,WristRight,-1.722168,-0.1619216,3.062866
58,52,476,HandRight,-1.707947,-0.2319908,3.034967
58,52,476,HipLeft,-1.816453,-0.1144304,2.848139
58,52,477,KneeLeft,-1.815758,-0.4183642,2.758616
58,52,477,AnkleLeft,-1.929446,-0.7597446,2.801744
58,52,477,FootLeft,-1.90162,-0.8313906,2.821366
58,52,477,HipRight,-1.765834,-0.1306407,2.960293
58,52,477,KneeRight,-1.808116,-0.4883241,2.949934
58,52,477,AnkleRight,-1.91535,-0.7763628,2.953173
58,52,477,FootRight,-1.895529,-0.851085,2.877368
58,52,477,SpineShoulder,-1.821452,0.430667,2.910942
58,52,477,HandTipLeft,-1.807056,0.4926678,2.859409
58,52,477,ThumbLeft,-1.841277,0.4218759,2.726368
58,52,477,HandTipRight,-1.712352,-0.2893902,3.03878
58,52,477,ThumbRight,-1.706031,-0.249527,2.982833
58,52,511,SpineBase,-1.810077,-0.123468,2.936521
58,52,511,SpineMid,-1.817228,0.1951978,2.925447
58,52,511,Neck,-1.815671,0.5056281,2.904281
58,52,511,Head,-1.769584,0.6180437,2.927331
58,52,511,ShoulderLeft,-1.852219,0.3769074,2.811378
58,52,511,ElbowLeft,-1.872862,0.09450227,2.753492
58,52,511,WristLeft,-1.834151,0.3765103,2.813571
58,52,511,HandLeft,-1.819137,0.4175209,2.820044
